Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,
0.00000000E+000,-6.87228918E-001,-1.59781486E-001,0.00000000E+000,9.21298981E-001,4.74117845E-002,0.00000000E+000,2.26851299E-001,0.00000000E+000,0.00000000E+000,9.99992847E-001,
2.44140625E-004,-6.92531645E-001,-1.51803806E-001,1.25000000E-001,1.06927337E-006,4.03022113E-008,1.25000000E-001,-1.58139884E-001,-9.52267349E-002,1.25000000E-001,9.04099226E-001,
4.88281250E-004,-6.64957643E-001,-1.52487606E-001,2.50000000E-001,1.82129475E-006,8.75652901E-008,2.50000000E-001,1.10865019E-001,3.85886841E-002,2.50000000E-001,2.86618561E-001,
7.32421875E-004,-6.93592191E-001,-1.53171405E-001,3.75000000E-001,1.72728051E-006,1.62021081E-007,3.75000000E-001,1.59079134E-001,-7.89518952E-002,3.75000000E-001,3.36236954E-001,
9.76562500E-004,-7.15863466E-001,-1.55222818E-001,5.00000000E-001,5.51199082E-006,2.04844895E-007,5.00000000E-001,1.84796885E-001,1.87451188E-002,5.00000000E-001,9.28360045E-001,
1.22070313E-003,-6.47989035E-001,-1.44054070E-001,6.25000000E-001,6.53418101E-006,1.51403469E-007,6.25000000E-001,-1.06272586E-001,-9.79870409E-002,6.25000000E-001,9.01787698E-001,
1.46484375E-003,-7.15863466E-001,-1.60921156E-001,7.50000000E-001,1.01037785E-005,2.73515241E-007,7.50000000E-001,8.30756277E-002,5.31012863E-002,7.50000000E-001,3.59110177E-001,
1.70898438E-003,-6.60715461E-001,-1.50436208E-001,8.75000000E-001,1.22672882E-005,8.25802431E-008,8.75000000E-001,-5.99463321E-002,1.69282332E-002,8.75000000E-001,5.76396346E-001,
1.95312500E-003,-6.92531645E-001,-1.52487606E-001,1.00000000E+000,1.21348294E-005,2.60258275E-007,1.00000000E+000,-1.96090788E-002,-5.97140267E-002,1.00000000E+000,1.84185311E-001,
2.19726563E-003,-7.15863466E-001,-1.55222818E-001,1.12500000E+000,1.32476562E-005,5.68827865E-008,1.12500000E+000,9.34964884E-003,3.19194943E-002,1.12500000E+000,2.57644564E-001,
2.44140625E-003,-6.58594429E-001,-1.52715549E-001,1.25000000E+000,1.47196597E-005,1.09630676E-007,1.25000000E+000,-7.02620074E-002,-3.58421020E-002,1.25000000E+000,8.35322440E-001,
2.68554688E-003,-6.82986796E-001,-1.55222818E-001,1.37500000E+000,1.22091551E-005,2.47993057E-007,1.37500000E+000,4.34684791E-002,5.91129530E-003,1.37500000E+000,9.47442353E-002,
2.92968750E-003,-6.87228918E-001,-1.59325615E-001,1.50000000E+000,1.77487782E-005,1.07066178E-007,1.50000000E+000,5.66526577E-002,2.54474767E-002,1.50000000E+000,6.39404058E-001,
3.17382813E-003,-6.95713282E-001,-1.60009429E-001,1.62500000E+000,1.99033384E-005,3.88228386E-007,1.62500000E+000,3.21007930E-002,-3.09645501E-003,1.62500000E+000,5.33202104E-002,
3.41796875E-003,-6.69199765E-001,-1.48840681E-001,1.75000000E+000,2.39184064E-005,3.88175295E-007,1.75000000E+000,9.81678963E-002,-2.95264851E-002,1.75000000E+000,6.47520483E-001,
3.66210938E-003,-6.66018188E-001,-1.53171405E-001,1.87500000E+000,2.16357730E-005,4.49912712E-008,1.87500000E+000,-1.84309005E-003,-4.10799272E-002,1.87500000E+000,8.13160837E-001,
3.90625000E-003,-6.71320856E-001,-1.46789268E-001,2.00000000E+000,3.39217331E-005,1.57336473E-007,2.00000000E+000,4.19164710E-002,1.47630856E-003,2.00000000E+000,3.79277110E-001,
4.15039063E-003,-6.89350009E-001,-1.49752408E-001,2.12500000E+000,2.27885575E-005,1.09351674E-007,2.12500000E+000,3.40499170E-003,-5.05427867E-002,2.12500000E+000,5.34783363E-001,
4.39453125E-003,-6.77684128E-001,-1.54539019E-001,2.25000000E+000,2.39040801E-005,1.61574633E-007,2.25000000E+000,6.43347353E-002,-2.02821195E-002,2.25000000E+000,6.73195660E-001,
4.63867188E-003,-7.04197586E-001,-1.55222818E-001,2.37500000E+000,1.94437143E-005,1.65889176E-007,2.37500000E+000,7.27685988E-002,3.66238654E-002,2.37500000E+000,7.77862906E-001,
4.88281250E-003,-6.77684128E-001,-1.59097686E-001,2.50000000E+000,2.43832947E-005,8.96091805E-008,2.50000000E+000,-1.68406330E-002,-4.93186377E-002,2.50000000E+000,7.39031315E-001,
5.12695313E-003,-6.95713282E-001,-1.65023968E-001,2.62500000E+000,2.67374562E-005,4.58968969E-008,2.62500000E+000,-3.01651172E-002,1.33592207E-002,2.62500000E+000,6.34058714E-001,
5.37109375E-003,-6.66018188E-001,-1.57958016E-001,2.75000000E+000,3.05213725E-005,9.30320141E-008,2.75000000E+000,-2.62505002E-003,-4.10668068E-002,2.75000000E+000,5.55547774E-001,
5.61523438E-003,-6.71320856E-001,-1.50436208E-001,2.87500000E+000,2.65077324E-005,5.47764643E-008,2.87500000E+000,4.37994786E-002,-1.11529147E-002,2.87500000E+000,9.88546968E-001,
5.85937500E-003,-6.49049580E-001,-1.52487606E-001,3.00000000E+000,3.23102504E-005,5.31529025E-008,3.00000000E+000,-8.28886963E-003,-2.17590667E-002,3.00000000E+000,3.29564303E-001,
6.10351563E-003,-6.84047341E-001,-1.55450746E-001,3.12500000E+000,3.66809254E-005,1.11112733E-007,3.12500000E+000,1.02023296E-002,-2.91170906E-002,3.12500000E+000,3.14241260E-001,
6.34765625E-003,-6.85107887E-001,-1.48384809E-001,3.25000000E+000,3.63994841E-005,1.89360691E-007,3.25000000E+000,4.98138294E-002,-4.64981496E-002,3.25000000E+000,8.92584026E-001,
6.59179688E-003,-6.88289464E-001,-1.56134546E-001,3.37500000E+000,3.44664477E-005,3.60410475E-008,3.37500000E+000,7.11386977E-003,-2.46117003E-002,3.37500000E+000,6.27660394E-001,
6.83593750E-003,-6.76623583E-001,-1.52943477E-001,3.50000000E+000,3.75960226E-005,1.17089741E-007,3.50000000E+000,-1.14017297E-002,-7.20408186E-003,3.50000000E+000,5.84052317E-002,
7.08007813E-003,-7.32832074E-001,-1.47473067E-001,3.62500000E+000,3.35356453E-005,9.89857440E-008,3.62500000E+000,-1.04205089E-003,-5.53225912E-003,3.62500000E+000,1.07369106E-002,
7.32421875E-003,-7.05258071E-001,-1.53855219E-001,3.75000000E+000,4.04769562E-005,2.54414037E-008,3.75000000E+000,-6.53168745E-003,-6.30818773E-003,3.75000000E+000,1.31184474E-001,
7.56835938E-003,-6.58594429E-001,-1.47473067E-001,3.87500000E+000,4.14400347E-005,2.34120403E-008,3.87500000E+000,-1.02467265E-003,2.00784169E-002,3.87500000E+000,7.15447247E-001,
7.81250000E-003,-6.79805160E-001,-1.41774729E-001,4.00000000E+000,4.22122976E-005,7.59457990E-008,4.00000000E+000,3.98387723E-002,-1.36115029E-002,4.00000000E+000,9.85138893E-001,
8.05664063E-003,-6.85107887E-001,-1.45877540E-001,4.12500000E+000,4.76557616E-005,6.34042721E-008,4.12500000E+000,1.59494970E-002,-9.62567516E-003,4.12500000E+000,2.60839850E-001,
8.30078125E-003,-6.76623583E-001,-1.36532262E-001,4.25000000E+000,5.10917089E-005,7.25973166E-008,4.25000000E+000,1.72834583E-002,-8.73511098E-003,4.25000000E+000,2.63925880E-001,
8.54492188E-003,-6.81926250E-001,-1.41774729E-001,4.37500000E+000,4.21075674E-005,2.47221763E-008,4.37500000E+000,5.24827419E-003,1.60605647E-002,4.37500000E+000,4.86259639E-001,
8.78906250E-003,-6.85107887E-001,-1.47701010E-001,4.50000000E+000,5.23878625E-005,1.43058941E-007,4.50000000E+000,-7.49905081E-003,-4.87839654E-002,4.50000000E+000,8.92095983E-001,
9.03320313E-003,-6.98894858E-001,-1.36988118E-001,4.62500000E+000,5.88905750E-005,5.07301543E-008,4.62500000E+000,1.54895801E-002,-2.04139724E-002,4.62500000E+000,7.62276769E-001,
9.27734375E-003,-6.58594429E-001,-1.41318858E-001,4.75000000E+000,5.32159538E-005,4.20604707E-008,4.75000000E+000,-1.18538495E-002,-2.30707098E-002,4.75000000E+000,8.51207018E-001,
9.52148438E-003,-6.54352248E-001,-1.45421669E-001,4.87500000E+000,6.67766872E-005,1.24084991E-007,4.87500000E+000,2.09256224E-002,-1.12772984E-002,4.87500000E+000,3.04087847E-001,
9.76562500E-003,-7.14802921E-001,-1.50664136E-001,5.00000000E+000,6.57660494E-005,1.35521645E-007,5.00000000E+000,-7.27835065E-003,-3.52565870E-002,5.00000000E+000,6.28923237E-001,
1.00097656E-002,-6.62836552E-001,-1.43826127E-001,5.12500000E+000,7.69475155E-005,3.65384132E-008,5.12500000E+000,7.88182020E-003,-1.62572544E-002,5.12500000E+000,6.87408984E-001,
1.02539063E-002,-6.68139279E-001,-1.44509941E-001,5.25000000E+000,7.54239227E-005,7.20523872E-008,5.25000000E+000,-3.66366003E-003,-2.39714757E-002,5.25000000E+000,6.15582407E-001,
1.04980469E-002,-6.97834313E-001,-1.44281998E-001,5.37500000E+000,6.59898215E-005,1.60682561E-008,5.37500000E+000,-6.18155859E-003,1.61073392E-003,5.37500000E+000,1.67583272E-001,
1.07421875E-002,-7.10560799E-001,-1.50436208E-001,5.50000000E+000,6.72539027E-005,7.52446994E-009,5.50000000E+000,-6.99975202E-003,-4.58860304E-003,5.50000000E+000,6.26129866E-001,
1.09863281E-002,-6.89350009E-001,-1.42686471E-001,5.62500000E+000,7.47586018E-005,2.48268073E-008,5.62500000E+000,1.94664672E-003,8.81856494E-003,5.62500000E+000,2.45589152E-001,
1.12304688E-002,-6.74502492E-001,-1.42230600E-001,5.75000000E+000,7.60501789E-005,3.59138119E-009,5.75000000E+000,-5.88271022E-003,1.28267566E-003,5.75000000E+000,7.67641187E-001,
1.14746094E-002,-6.86168432E-001,-1.49752408E-001,5.87500000E+000,6.10830830E-005,7.02998726E-009,5.87500000E+000,2.18727291E-004,-3.95385898E-004,5.87500000E+000,1.77398662E-003,
1.17187500E-002,-6.70260310E-001,-1.40407130E-001,6.00000000E+000,7.07954605E-005,4.25843396E-008,6.00000000E+000,1.41161084E-002,-1.87199321E-002,6.00000000E+000,9.13869917E-001,
1.19628906E-002,-6.73441947E-001,-1.47245139E-001,6.12500000E+000,8.46415278E-005,9.46886214E-009,6.12500000E+000,7.14167347E-003,5.43920090E-003,6.12500000E+000,7.20379651E-001,
1.22070313E-002,-6.68139279E-001,-1.43598199E-001,6.25000000E+000,8.90745723E-005,2.20340173E-008,6.25000000E+000,2.23116577E-003,-1.15787098E-002,6.25000000E+000,5.62103331E-001,
1.24511719E-002,-6.69199765E-001,-1.48840681E-001,6.37500000E+000,8.50100914E-005,4.28755094E-008,6.37500000E+000,-5.79941878E-003,-1.19013321E-002,6.37500000E+000,3.47516894E-001,
1.26953125E-002,-7.15863466E-001,-1.49068609E-001,6.50000000E+000,7.44070639E-005,4.26730153E-008,6.50000000E+000,-4.37902054E-003,-2.04338413E-002,6.50000000E+000,7.61504292E-001,
1.29394531E-002,-6.63897097E-001,-1.34708792E-001,6.62500000E+000,7.36582224E-005,1.85158502E-008,6.62500000E+000,-1.10099753E-002,-8.25123675E-003,6.62500000E+000,7.53079832E-001,
1.31835938E-002,-6.74502492E-001,-1.42914400E-001,6.75000000E+000,8.43748276E-005,1.51397490E-008,6.75000000E+000,-9.27706063E-003,1.31354306E-003,6.75000000E+000,4.89264011E-001,
1.34277344E-002,-6.50110126E-001,-1.38583660E-001,6.87500000E+000,7.76170418E-005,3.53095366E-008,6.87500000E+000,9.99099202E-003,-1.72458179E-002,6.87500000E+000,8.73194277E-001,
1.36718750E-002,-6.78744614E-001,-1.44737870E-001,7.00000000E+000,8.89251532E-005,3.78884089E-008,7.00000000E+000,1.36263305E-004,-1.89848132E-002,7.00000000E+000,8.45963120E-001,
1.39160156E-002,-6.62836552E-001,-1.47245139E-001,7.12500000E+000,8.11529608E-005,1.12237837E-008,7.12500000E+000,-5.83307957E-003,-9.17424820E-003,7.12500000E+000,8.54564190E-001,
1.41601563E-002,-6.59654975E-001,-1.45649597E-001,7.25000000E+000,8.59990978E-005,1.46623034E-008,7.25000000E+000,5.34884864E-003,-1.06937122E-002,7.25000000E+000,8.38538349E-001,
1.44042969E-002,-6.84047341E-001,-1.41318858E-001,7.37500000E+000,8.61096123E-005,1.42135326E-008,7.37500000E+000,-6.59455732E-003,-9.80427023E-004,7.37500000E+000,2.69286394E-001,
1.46484375E-002,-6.86168432E-001,-1.41318858E-001,7.50000000E+000,7.53888016E-005,7.57392655E-008,7.50000000E+000,1.15802716E-002,-2.77230591E-002,7.50000000E+000,8.98467660E-001,
1.48925781E-002,-7.29650497E-001,-1.51803806E-001,7.62500000E+000,8.21596041E-005,1.81553936E-008,7.62500000E+000,6.40613213E-003,5.86599484E-003,7.62500000E+000,3.41436118E-001,
1.51367188E-002,-6.79805160E-001,-1.38583660E-001,7.75000000E+000,8.89731309E-005,2.45006717E-008,7.75000000E+000,-2.25046955E-004,-1.20633189E-002,7.75000000E+000,5.28636217E-001,
1.53808594E-002,-7.17984557E-001,-1.43142328E-001,7.87500000E+000,8.42754162E-005,2.34527633E-008,7.87500000E+000,-5.14922943E-003,-1.23923263E-002,7.87500000E+000,6.47119701E-001,
1.56250000E-002,-6.93592191E-001,-1.41090930E-001,8.00000000E+000,7.92114806E-005,6.87105306E-009,8.00000000E+000,1.36877724E-003,-7.63141224E-003,8.00000000E+000,6.93024218E-001,
1.58691406E-002,-6.47989035E-001,-1.44737870E-001,8.12500000E+000,8.22347065E-005,2.48830769E-008,8.12500000E+000,-6.97716465E-003,-1.33511666E-002,8.12500000E+000,7.49998629E-001,
1.61132813E-002,-7.06318617E-001,-1.49980336E-001,8.25000000E+000,8.57660343E-005,3.18485824E-008,8.25000000E+000,-1.22450292E-002,-1.06680058E-002,8.25000000E+000,7.10255921E-001,
1.63574219E-002,-7.24347770E-001,-1.52715549E-001,8.37500000E+000,8.53311212E-005,9.82330306E-009,8.37500000E+000,-6.29274594E-003,-3.65344970E-003,8.37500000E+000,4.59918261E-001,
1.66015625E-002,-6.68139279E-001,-1.51803806E-001,8.50000000E+000,8.20727510E-005,1.46352876E-008,8.50000000E+000,-1.19859716E-002,-7.39630952E-004,8.50000000E+000,8.08735013E-001,
1.68457031E-002,-7.07379162E-001,-1.45877540E-001,8.62500000E+000,9.27198853E-005,4.89832441E-009,8.62500000E+000,1.56720995E-003,-6.27486210E-004,8.62500000E+000,5.39457723E-002,
1.70898438E-002,-6.84047341E-001,-1.51575878E-001,8.75000000E+000,8.66599148E-005,2.23693100E-008,8.75000000E+000,-9.94315953E-004,-8.63729976E-003,8.75000000E+000,2.92833388E-001,
1.73339844E-002,-7.05258071E-001,-1.52031749E-001,8.87500000E+000,8.78151041E-005,1.08528155E-008,8.87500000E+000,1.27439431E-004,-8.71730782E-003,8.87500000E+000,6.15004063E-001,
1.75781250E-002,-6.75563037E-001,-1.51803806E-001,9.00000000E+000,8.61860681E-005,2.85283033E-008,9.00000000E+000,-7.57970940E-003,6.09424710E-003,9.00000000E+000,2.85765857E-001,
1.78222656E-002,-6.75563037E-001,-1.45193741E-001,9.12500000E+000,8.51696605E-005,2.16968807E-008,9.12500000E+000,1.43115167E-002,-5.98257966E-003,9.12500000E+000,9.44498479E-001,
1.80664063E-002,-6.60715461E-001,-1.47928938E-001,9.25000000E+000,8.32156147E-005,2.01672279E-008,9.25000000E+000,4.84368618E-004,-1.07835568E-002,9.25000000E+000,4.80799019E-001,
1.83105469E-002,-6.85107887E-001,-1.55222818E-001,9.37500000E+000,9.42425686E-005,7.05457168E-008,9.37500000E+000,-1.83106717E-002,-4.44821408E-003,9.37500000E+000,4.74331319E-001,
1.85546875E-002,-7.01015949E-001,-1.48612738E-001,9.50000000E+000,8.24619492E-005,2.88843598E-008,9.50000000E+000,-1.16723655E-002,-1.06717469E-002,9.50000000E+000,7.14095652E-001,
1.87988281E-002,-6.56473339E-001,-1.53399348E-001,9.62500000E+000,7.82093703E-005,7.33823313E-009,9.62500000E+000,-8.70306045E-003,-4.15527867E-003,9.62500000E+000,9.91262615E-001,
1.90429688E-002,-6.56473339E-001,-1.47017211E-001,9.75000000E+000,8.21887079E-005,2.24944792E-008,9.75000000E+000,-1.34722730E-002,-6.19346229E-003,9.75000000E+000,8.03301394E-001,
1.92871094E-002,-7.06318617E-001,-1.49980336E-001,9.87500000E+000,8.56570914E-005,6.19807095E-009,9.87500000E+000,-2.61649769E-003,-6.59016194E-003,9.87500000E+000,6.94819808E-001,
1.95312500E-002,-6.36323094E-001,-1.49752408E-001,1.00000000E+001,8.59471038E-005,2.30582220E-008,1.00000000E+001,-5.81567222E-003,-9.25519504E-003,1.00000000E+001,4.45348710E-001,
1.97753906E-002,-6.79805160E-001,-1.54994875E-001,1.01250000E+001,8.28388438E-005,3.51037386E-008,1.01250000E+001,-1.10898037E-002,-9.78325028E-003,1.01250000E+001,5.16076446E-001,
2.00195313E-002,-6.88289464E-001,-1.52487606E-001,1.02500000E+001,8.91561140E-005,2.14599059E-008,1.02500000E+001,8.19538347E-003,-3.42875719E-003,1.02500000E+001,3.27884138E-001,
2.02636719E-002,-6.57533884E-001,-1.67531237E-001,1.03750000E+001,8.46132025E-005,3.43898989E-008,1.03750000E+001,9.89627326E-004,-1.10425344E-002,1.03750000E+001,3.02428395E-001,
2.05078125E-002,-6.60715461E-001,-1.58185959E-001,1.05000000E+001,8.77709099E-005,3.70273390E-009,1.05000000E+001,-4.20347974E-003,-1.87143625E-003,1.05000000E+001,5.01870036E-001,
2.07519531E-002,-7.11621344E-001,-1.55906618E-001,1.06250000E+001,8.66671326E-005,2.04533723E-009,1.06250000E+001,-2.27887440E-003,-4.08242689E-003,1.06250000E+001,9.26221788E-001,
2.09960938E-002,-6.73441947E-001,-1.53627276E-001,1.07500000E+001,8.58945423E-005,9.38626954E-009,1.07500000E+001,-7.77185941E-003,-1.97961484E-003,1.07500000E+001,5.88604152E-001,
2.12402344E-002,-6.90410554E-001,-1.55450746E-001,1.08750000E+001,8.51952209E-005,2.73367675E-008,1.08750000E+001,-1.36305736E-002,-1.04188370E-002,1.08750000E+001,9.17324007E-001,
2.14843750E-002,-6.97834313E-001,-1.52943477E-001,1.10000000E+001,7.89380865E-005,1.50227013E-008,1.10000000E+001,2.32912498E-005,-9.22351889E-003,1.10000000E+001,4.47027385E-001,
2.17285156E-002,-7.10560799E-001,-1.57046288E-001,1.11250000E+001,7.25442733E-005,1.43362193E-008,1.11250000E+001,-6.52583456E-003,-9.08069592E-003,1.11250000E+001,6.32771730E-001,
2.19726563E-002,-6.82986796E-001,-1.59325615E-001,1.12500000E+001,7.72760613E-005,2.03052561E-008,1.12500000E+001,-8.91877804E-003,6.23680186E-003,1.12500000E+001,4.50760037E-001,
2.22167969E-002,-6.86168432E-001,-1.59781486E-001,1.13750000E+001,8.17182590E-005,2.03515480E-008,1.13750000E+001,-1.43225677E-002,-6.52694842E-003,1.13750000E+001,9.94743764E-001,
2.24609375E-002,-6.64957643E-001,-1.55678689E-001,1.15000000E+001,7.70833358E-005,3.07191357E-008,1.15000000E+001,-7.11774733E-003,-1.65692717E-002,1.15000000E+001,8.16043913E-001,
2.27050781E-002,-6.44807398E-001,-1.59781486E-001,1.16250000E+001,8.31659127E-005,1.93971665E-008,1.16250000E+001,-1.04344599E-002,-1.06249284E-002,1.16250000E+001,9.50843453E-001,
2.29492188E-002,-6.90410554E-001,-1.58185959E-001,1.17500000E+001,8.31329526E-005,4.12091268E-008,1.17500000E+001,-1.23620313E-002,-1.15366781E-003,1.17500000E+001,3.10981691E-001,
2.31933594E-002,-7.05258071E-001,-1.60921156E-001,1.18750000E+001,8.03236908E-005,2.09198525E-008,1.18750000E+001,-1.12640429E-002,-7.40706082E-003,1.18750000E+001,6.97842777E-001,
2.34375000E-002,-6.56473339E-001,-1.62744626E-001,1.20000000E+001,7.27481602E-005,4.43342607E-008,1.20000000E+001,-1.31766833E-002,-6.60144212E-003,1.20000000E+001,3.56419176E-001,
2.36816406E-002,-6.97834313E-001,-1.61149085E-001,1.21250000E+001,7.45228681E-005,1.10302558E-008,1.21250000E+001,-5.77057572E-003,-1.06185675E-002,1.21250000E+001,9.86759603E-001,
2.39257813E-002,-6.88289464E-001,-1.67987093E-001,1.22500000E+001,7.60075636E-005,1.65425718E-008,1.22500000E+001,-1.26245311E-002,-2.32286518E-003,1.22500000E+001,7.57107615E-001,
2.41699219E-002,-6.62836552E-001,-1.62972555E-001,1.23750000E+001,8.17278051E-005,9.26937282E-009,1.23750000E+001,-7.28804944E-003,-7.49791600E-003,1.23750000E+001,9.63989913E-001,
2.44140625E-002,-6.56473339E-001,-1.66163623E-001,1.25000000E+001,8.52085577E-005,7.14564585E-009,1.25000000E+001,-2.47457903E-003,-1.13947364E-003,1.25000000E+001,8.85020792E-002,
2.46582031E-002,-6.81926250E-001,-1.62288755E-001,1.26250000E+001,8.28703342E-005,1.03329238E-008,1.26250000E+001,-8.27547349E-003,-6.55097840E-003,1.26250000E+001,8.93435180E-001,
2.49023438E-002,-6.75563037E-001,-1.63200498E-001,1.27500000E+001,7.40176984E-005,4.27082796E-008,1.27500000E+001,-1.55875497E-002,-1.68176964E-002,1.27500000E+001,9.11279321E-001,
2.51464844E-002,-6.54352248E-001,-1.64568096E-001,1.28750000E+001,7.48614839E-005,2.90413453E-008,1.28750000E+001,-1.65327359E-002,-2.24375678E-003,1.28750000E+001,7.17579067E-001,
2.53906250E-002,-6.54352248E-001,-1.65023968E-001,1.30000000E+001,7.38589442E-005,3.21287672E-008,1.30000000E+001,-1.69624835E-002,-1.18351206E-002,1.30000000E+001,9.83480155E-001,
2.56347656E-002,-6.81926250E-001,-1.61604956E-001,1.31250000E+001,7.03738915E-005,2.65261910E-008,1.31250000E+001,-1.30257290E-002,-1.38853621E-002,1.31250000E+001,9.61668432E-001,
2.58789063E-002,-6.85107887E-001,-1.62060827E-001,1.32500000E+001,7.71792111E-005,3.98357400E-008,1.32500000E+001,-1.91561989E-002,-1.21876430E-002,1.32500000E+001,9.98773277E-001,
2.61230469E-002,-6.99955404E-001,-1.61832884E-001,1.33750000E+001,7.33603083E-005,1.18192887E-008,1.33750000E+001,-9.09649301E-003,5.02985064E-003,1.33750000E+001,6.70607328E-001,
2.63671875E-002,-6.78744614E-001,-1.62516698E-001,1.35000000E+001,7.37438386E-005,3.85165109E-008,1.35000000E+001,-2.14198064E-002,-6.99876947E-003,1.35000000E+001,9.72267032E-001,
2.66113281E-002,-6.84047341E-001,-1.67303294E-001,1.36250000E+001,6.68470821E-005,3.44506645E-008,1.36250000E+001,-2.12932397E-002,-3.18831136E-003,1.36250000E+001,8.99495006E-001,
2.68554688E-002,-6.88289464E-001,-1.59325615E-001,1.37500000E+001,6.98525691E-005,3.03432586E-008,1.37500000E+001,-1.25768958E-002,-1.10021103E-002,1.37500000E+001,6.42816901E-001,
2.70996094E-002,-6.69199765E-001,-1.64340153E-001,1.38750000E+001,7.64466749E-005,3.81090288E-008,1.38750000E+001,-2.15520337E-002,1.81942096E-003,1.38750000E+001,9.38412130E-001,
2.73437500E-002,-6.88289464E-001,-1.64796025E-001,1.40000000E+001,7.37671071E-005,5.60071101E-008,1.40000000E+001,-2.63312384E-002,-6.13104273E-003,1.40000000E+001,9.62726712E-001,
2.75878906E-002,-6.89350009E-001,-1.63884297E-001,1.41250000E+001,7.87305471E-005,3.63541517E-008,1.41250000E+001,-1.32374559E-002,-1.33016678E-002,1.41250000E+001,7.62669981E-001,
2.78320313E-002,-7.14802921E-001,-1.57730088E-001,1.42500000E+001,7.77665846E-005,1.91530685E-008,1.42500000E+001,-1.28565794E-002,-6.25446346E-003,1.42500000E+001,8.29995096E-001,
2.80761719E-002,-6.87228918E-001,-1.70722306E-001,1.43750000E+001,7.69111502E-005,4.21749604E-008,1.43750000E+001,-2.07236055E-002,-6.22814102E-003,1.43750000E+001,8.53920162E-001,
2.83203125E-002,-6.52231157E-001,-1.66163623E-001,1.45000000E+001,7.03526530E-005,7.84592835E-009,1.45000000E+001,-9.64263082E-003,-3.91863333E-003,1.45000000E+001,9.71481740E-001,
2.85644531E-002,-6.96773767E-001,-1.59097686E-001,1.46250000E+001,6.64825493E-005,1.89936777E-008,1.46250000E+001,-1.63663924E-002,-2.78449408E-003,1.46250000E+001,9.64725554E-001,
2.88085938E-002,-7.01015949E-001,-1.58413887E-001,1.47500000E+001,6.80105004E-005,3.21866374E-008,1.47500000E+001,-1.93216763E-002,-8.58837925E-003,1.47500000E+001,9.44717824E-001,
2.90527344E-002,-7.04197586E-001,-1.69582635E-001,1.48750000E+001,6.79607838E-005,4.32285603E-008,1.48750000E+001,-2.50192508E-002,-2.83062737E-003,1.48750000E+001,9.96702135E-001,
